workorderid,productid,orderqty,scrappedqty,startdate,enddate,duedate,scrapreasonid,modifieddate
52170,820,3,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52171,821,6,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52172,823,5,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52173,824,5,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52174,826,1,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52175,827,8,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52176,828,3,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52177,829,6,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52178,833,1,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52179,834,2,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52180,835,3,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52181,836,2,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52182,838,1,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52183,886,1,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52184,887,2,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52185,889,1,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52186,890,1,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52187,891,1,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52188,894,28,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52189,905,2,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52190,918,1,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52191,919,1,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52192,924,1,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52193,945,28,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52194,946,1,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52195,947,5,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52196,949,5,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52197,950,19,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52198,951,4,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52199,994,9,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52200,995,12,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52201,996,7,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52202,3,280,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52203,324,56,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52204,327,28,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52205,328,20,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52206,329,24,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52207,330,12,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52208,398,28,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52209,399,28,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52210,400,12,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52211,401,44,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52212,529,28,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52213,532,112,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52214,533,28,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52215,534,28,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52216,802,5,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52217,803,10,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52218,804,13,0,2013-11-18,2013-12-20,2013-11-29,,2013-12-20
52219,316,56,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52220,331,56,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52221,350,28,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52222,531,28,0,2013-11-18,2013-11-28,2013-11-29,,2013-11-28
52223,779,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52224,781,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52225,782,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52226,784,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52227,794,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52228,795,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52229,799,3,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52230,800,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52231,954,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52232,956,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52233,958,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52234,960,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52235,965,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52236,966,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52237,968,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52238,969,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52239,971,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52240,973,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52241,976,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52242,977,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52243,978,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52244,980,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52245,982,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52246,983,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52247,985,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52248,989,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52249,990,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52250,991,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52251,997,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52252,998,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52253,999,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52254,514,9,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52255,516,8,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52256,517,4,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52257,518,8,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52258,519,3,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52259,520,4,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52260,521,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52261,522,6,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52262,722,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52263,736,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52264,737,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52265,738,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52266,742,2,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52267,746,2,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52268,747,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52269,748,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52270,805,14,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52271,806,24,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52272,807,6,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52273,808,9,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52274,810,8,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52275,811,4,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52276,812,8,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52277,813,3,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52278,815,9,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52279,816,8,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52280,818,4,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52281,819,8,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52282,820,3,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52283,821,12,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52284,823,9,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52285,824,8,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52286,826,4,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52287,827,8,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52288,828,3,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52289,829,12,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52290,833,2,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52291,834,3,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52292,835,2,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52293,836,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52294,839,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52295,840,2,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52296,886,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52297,887,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52298,889,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52299,890,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52300,891,2,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52301,892,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52302,893,2,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52303,894,44,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52304,896,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52305,898,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52306,903,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52307,905,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52308,906,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52309,917,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52310,924,1,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52311,925,2,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52312,942,1,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52313,943,2,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52314,945,44,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52315,946,4,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52316,947,8,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52317,949,14,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52318,950,24,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52319,951,6,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52320,994,22,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52321,995,13,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52322,996,9,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52323,3,440,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52324,324,88,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52325,327,44,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52326,328,34,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52327,329,30,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52328,330,24,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52329,398,44,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52330,399,44,1,2013-11-19,2013-11-29,2013-11-30,5.0,2013-11-29
52331,400,26,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52332,401,62,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52333,529,44,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52334,532,176,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52335,533,44,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52336,534,44,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52337,802,14,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52338,803,11,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52339,804,19,0,2013-11-19,2013-12-01,2013-11-30,,2013-12-01
52340,316,88,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52341,331,88,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52342,350,44,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52343,531,44,0,2013-11-19,2013-11-29,2013-11-30,,2013-11-29
52344,779,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52345,780,3,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52346,781,3,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52347,782,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52348,783,3,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52349,784,3,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52350,792,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52351,795,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52352,799,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52353,800,3,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52354,953,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52355,956,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52356,957,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52357,962,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52358,969,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52359,974,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52360,975,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52361,976,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52362,977,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52363,979,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52364,991,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52365,999,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52366,514,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52367,516,14,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52368,517,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52369,518,8,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52370,519,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52371,520,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52372,521,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52373,522,3,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52374,706,1,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52375,722,1,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52376,738,1,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52377,739,3,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52378,742,3,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52379,743,3,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52380,746,3,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52381,747,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52382,748,1,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52383,805,6,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52384,806,25,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52385,807,3,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52386,808,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52387,810,14,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52388,811,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52389,812,8,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52390,813,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52391,815,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52392,816,14,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52393,818,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52394,819,8,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52395,820,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52396,821,6,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52397,823,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52398,824,14,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52399,826,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52400,827,8,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52401,828,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52402,829,6,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52403,834,3,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52404,835,4,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52405,836,1,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52406,840,1,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52407,885,1,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52408,889,1,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52409,893,2,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52410,894,34,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52411,895,1,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52412,900,1,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52413,925,2,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52414,945,34,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52415,946,2,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52416,947,4,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52417,949,6,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52418,950,25,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52419,951,3,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52420,994,11,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52421,995,18,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52422,996,5,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52423,3,340,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52424,324,68,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52425,327,34,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52426,328,32,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52427,329,24,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52428,330,12,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52429,398,34,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52430,399,34,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52431,400,8,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52432,401,60,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52433,529,34,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52434,532,136,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52435,533,34,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52436,534,34,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52437,802,6,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52438,803,8,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52439,804,20,0,2013-11-20,2013-12-01,2013-12-01,,2013-12-01
52440,316,68,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52441,331,68,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52442,350,34,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52443,531,34,0,2013-11-20,2013-11-30,2013-12-01,,2013-11-30
52444,780,3,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52445,783,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52446,784,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52447,792,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52448,793,2,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52449,794,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52450,795,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52451,797,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52452,799,2,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52453,800,3,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52454,801,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52455,953,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52456,954,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52457,956,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52458,960,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52459,966,3,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52460,968,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52461,969,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52462,971,2,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52463,973,2,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52464,975,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52465,976,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52466,981,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52467,986,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52468,989,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52469,990,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52470,997,2,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52471,998,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52472,999,3,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52473,514,4,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52474,516,5,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52475,517,6,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52476,518,11,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52477,519,5,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52478,520,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52479,521,3,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52480,522,7,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52481,706,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52482,736,2,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52483,737,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52484,738,3,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52485,739,3,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52486,743,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52487,746,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52488,805,10,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52489,806,25,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52490,807,7,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52491,808,4,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52492,810,5,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52493,811,6,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52494,812,11,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52495,813,5,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52496,815,4,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52497,816,5,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52498,818,6,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52499,819,11,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52500,820,5,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52501,821,11,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52502,822,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52503,823,4,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52504,824,5,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52505,826,6,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52506,827,11,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52507,828,5,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52508,829,11,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52509,833,2,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52510,834,2,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52511,835,4,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52512,836,2,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52513,838,2,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52514,839,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52515,840,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52516,887,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52517,889,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52518,890,3,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52519,891,2,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52520,892,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52521,893,2,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52522,894,42,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52523,898,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52524,904,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52525,918,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52526,924,1,0,2013-11-21,2013-12-01,2013-12-02,,2013-12-01
52527,943,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52528,945,42,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52529,946,1,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52530,947,10,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52531,949,10,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52532,950,25,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52533,951,7,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52534,994,18,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52535,995,12,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
52536,996,12,0,2013-11-21,2013-12-05,2013-12-02,,2013-12-05
